Code_Cs,Nom_Cs,Code_Org,Nom_Org,IMSE,Rang_Decile_IMSE,SFR,Rang_Decile_SFR,Nbre_Eleves,Diffusion,Annee_Scol
821000,Centre de services scolaire de la Côte-du-Sud (821000),821123,École Plein-Soleil (821123),0.294806923076923,1,0,1,52,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821124,École de la Source (821124),6.06583465517241,5,0.0150469827586207,1,116,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821125,École de la Nouvelle-Cadie (821125),2.17273467336683,1,1.19698889447236,1,199,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821126,École de l'Étincelle - des Perséides (821126),1.59890577586207,1,0,1,232,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821130,École Belle-Vue (821130),14.316432,10,3.104762,4,75,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821131,École des Échos-de-la-Forêt (821131),,,,,,NON,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821132,École du Bon-Vent (821132),,,,,,NON,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821135,École du Tremplin (821135),3.20552142857143,2,0.0421978021978022,1,91,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821136,École de l'Éveil (821136),3.83831244444445,2,0.3,1,45,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821138,École des Rayons-de-Soleil (821138),10.8985548401827,9,5.5988102283105,7,219,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821140,École Notre-Dame-de-L'Assomption - la Francolière (821140),3.62257403100774,2,1.4749007751938,2,258,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821142,École des Tilleuls (821142),6.52482595744681,5,1.73262893617021,2,47,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821143,École Saint-Thomas (821143),9.91527104761905,8,5.85208771428572,7,105,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821144,École Beaubien (821144),7.95551328703705,7,3.94657847222222,6,216,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821145,École Saint-Nicolas (821145),7.32620869047618,6,2.13829023809524,3,84,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821146,École Saint-Pie-X (821146),7.23864922330099,6,4.77126121359223,6,206,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821148,École Monseigneur-Sirois (821148),5.54122136363635,4,0.131659488636364,1,176,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821150,École Saint-François-Xavier (821150),2.57100472972973,1,1.09811716216216,1,148,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821152,École Saint-Jean (821152),6.58767472826086,6,1.70605157608696,2,184,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821153,École Aubert-De Gaspé (821153),5.13879135416667,4,0.407337291666667,1,96,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821155,École de Saint-Cyrille (821155),,,,,,NON,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821156,École Jeanne-De Chantal (821156),4.61664551724138,3,2.16344862068966,3,58,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821160,École de la Colline - Sainte-Apolline (821160),15.3511656382979,10,0.710250425531915,1,94,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821162,École Chanoine-Ferland - Saint-Just (821162),15.5819115533981,10,1.73364970873786,2,103,OUI,2025-2026
821000,Centre de services scolaire de la Côte-du-Sud (821000),821170,École primaire des Trois-Sommets (821170),12.2415362376237,9,2.3727301320132,3,303,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822010,École Saint-Nom de Jésus (822010),12.9468018181818,10,2.17817527272727,3,55,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822011,École Dominique Savio (822011),10.7626817777778,9,2.779872,4,45,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822012,École Sainte-Luce (822012),8.28231913043479,7,3.86750057971013,5,207,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822014,École Sainte-Bernadette (822014),12.1732287628866,9,0.385030721649485,1,97,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822015,École Notre-Dame (822015),7.30356261682244,6,3.36604607476636,5,107,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822017,École Saint-Louis (822017),4.81186167938931,3,3.50538866412214,5,262,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822020,École du Tournesol (822020),7.8077970168067,7,6.74369046218488,7,238,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822021,École de l'Étincelle (822021),5.3402635625,4,3.1830193125,4,160,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822022,École Saint-Noël (822022),7.75531403422984,7,4.04496518337408,6,409,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822024,École du Plein-Soleil (822024),3.36434935960591,2,4.64437339901478,6,203,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822025,École Saint-Gabriel (822025),6.9861845637584,6,4.90626583892618,6,149,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822030,École du Perce-Neige (822030),6.96175911392404,6,1.01453278481013,1,79,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822031,École de l'Arc-en-Ciel (822031),8.24881406249999,7,1.83748734375,2,64,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822032,École de la Source (822032),7.01164224489796,6,1.87551734693877,2,49,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822034,École institutionnelle de la Passerelle et de la Pierre-Douce (822034),3.91431009009008,2,1.74194297297297,2,111,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822036,École institutionnelle Paul VI et du Saint-Nom-de-Marie (822036),4.24028546218487,3,2.22459571428571,3,238,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822038,École aux Quatre-Vents (822038),6.96516999999999,6,1.87065,2,95,OUI,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822042,Polyvalente de Black Lake (822042),,,,,,NON,2025-2026
822000,Centre de services scolaire des Appalaches (822000),822043,École A.I.B.L. (822043),5.94433173076923,5,2.68251778846154,4,104,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823004,École Saints-Anges (823004),4.05096126213592,3,3.30291495145631,5,103,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823005,École De Léry-Monseigneur-De Laval (823005),6.46812988151659,5,0.979771421800947,1,422,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823007,École le Tremplin (823007),1.77411733870967,1,2.09826306451613,3,124,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823009,École Sainte-Famille (823009),7.20565779816513,6,5.04420440366973,7,109,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823012,École d'Youville-Lambert (823012),4.19112465227822,3,0.698053045563548,1,417,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823013,École Arc-en-Ciel de Saint-Odilon (823013),2.4019483908046,1,1.98430942528736,3,87,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823014,École l'Envolée (823014),0.0386595180722892,1,0,1,83,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823016,École Louis-Albert Vachon (823016),8.80723048275862,8,0.285199448275862,1,145,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823019,École l'Enfant-Jésus (823019),5.57718686567164,4,3.51044776119402,5,134,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823024,École Monseigneur-Feuiltault (823024),3.48651222591362,2,1.5824423255814,2,301,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823027,École l'Arc-en-Ciel de Saint-Narcisse (823027),6.89655000000001,6,5.79309999999999,7,106,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823028,École Notre-Dame de Saint-Elzéar (823028),5.65661596638655,5,0.713012605042015,1,238,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823030,École Notre-Dame de Lac-Etchemin (823030),8.32257731428571,7,3.10881611428571,4,175,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823032,École de la Camaraderie (823032),5.55556000000001,4,1.55556,2,84,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823036,École Fleurs-de-Soleil (823036),3.69981176470588,2,2.47226514705882,3,68,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823039,École du Trait-d'Union (823039),4.71023017182134,3,0.891341855670106,1,291,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823040,École du Petit-Chercheur (823040),2.88257,1,0,1,71,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823041,École la Tourterelle (823041) 2023,3.04413698630137,2,0,1,73,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823043,École des Sommets (823043),7.14286000000001,6,0,1,121,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823044,École Jouvence (823044),2.08333,1,0,1,38,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823046,École des Appalaches (823046),3.94420272727273,3,2.44025924242424,3,66,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823048,École la Découverte (823048),4.2223198630137,3,0.879373356164384,1,146,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823049,École Maribel 2.0 (823049),3.6724141299304,2,1.61354466357309,2,431,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823052,École Barabé-Drouin (823052),4.54713123134328,3,2.06993608208956,3,268,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823053,École l'Accueil (823053),3.08924600000001,2,1.43329746428571,2,280,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823056,École l'Étincelle de Sainte-Marguerite (823056),4.33524476635514,3,0.877336448598131,1,107,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823060,École L'Aquarelle de Saint-Bernard (823060),8.96511368852463,8,0.851957418032784,1,244,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823062,École Dionne (823062),6.92270555555556,6,3.59072071428571,5,126,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823063,École Monseigneur-Fortier (823063),6.69493301724137,6,4.36115181034483,6,232,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823065,École Aquarelle de Saint-Georges (823065),10.9818525,9,7.48037418103448,8,232,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823066,École l'Astrale (823066),14.05418,10,2.11321,3,60,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823069,École la Source (823069),14.05418,10,2.11321,3,71,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823070,École la Passerelle (823070),3.92998666666668,3,2.47118340375586,3,426,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823072,École primaire les Sittelles (823072),3.57496659090909,2,1.94203088068181,3,352,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823077,École des Deux-Rives (823077),5.48907039473683,4,3.57692844736843,5,760,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823078,École l'Éco-Pin (823078),4.04237928104576,3,0.269509738562091,1,153,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823080,École Kennebec (823080),9.22806999999999,8,1.47368,2,299,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823081,École Grande-Coudée (823081),8.21038259259261,7,2.66735714814816,4,270,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823084,École Sainte-Thérèse (823084),10.4816931531531,9,5.14346684684684,7,111,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823089,École du Sud-de-la-Beauce (823089),10.2830774904943,9,0.401872585551331,1,263,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823092,École primaire l'Éveil (823092),4.06205453900709,3,1.45555872340426,2,141,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823093,École de la Haute-Beauce (823093),4.44676522167489,3,1.06513714285715,1,203,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823096,École Harmonie (823096),6.01093,5,0.918030000000001,1,45,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823097,École Curé-Beaudet (823097),4.93826999999999,4,3.16980999999999,4,181,OUI,2025-2026
823000,Centre de services scolaire de la Beauce-Etchemin (823000),823098,École Notre-Dame-du-Rosaire (823098),8.37340083333335,7,0.0714968333333333,1,120,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824011,"École des Moussaillons, du Boisé (824011)",3.6408184713376,2,4.62283493630574,6,628,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824020,École Charles-Rodrigue (824020),5.8881325385935,5,10.2550485763294,8,583,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824022,École de L'Auberivière (824022),2.84374574545454,1,3.66403516363636,5,275,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824023,École Desjardins (824023),2.37634768488745,1,3.20170893890675,4,311,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824024,"École du Ruisseau, Sainte-Marie (824024)",2.78198099130436,1,4.99901431304347,6,575,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824026,École Notre-Dame (824026),4.52276253731342,3,9.94650552238806,8,268,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824027,École Saint-Dominique (824027),5.16730299595143,4,4.76180143724697,6,494,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824028,École Saint-Joseph (824028),4.96265184991272,4,7.27656525305411,8,573,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824030,"École Belleau, Gagnon (824030)",4.20027245647972,3,0.745582765957451,1,517,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824040,École Saint-Louis-de-France (824040),3.75802989637304,2,4.5621190673575,6,579,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824045,École des Petits-Cheminots (824045),5.15439343478261,4,6.43324504347829,7,230,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824050,École de Taniata (824050),2.86706131687243,1,2.79093880658437,4,243,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824052,École de la Rose-des-Vents (824052),1.19207907801419,1,3.70132329787235,5,282,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824054,"École de l'Alizé, des Mousserons (824054)",2.25548322766571,1,3.89178631123919,5,347,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824057,École de la Nacelle (824057),1.61991407407408,1,2.23606088888889,3,270,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824060,École du Bac (824060),3.10714705009276,2,0.858859202226348,1,539,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824070,École du Grand-Voilier (824070),2.6744940909091,1,3.32005876623375,5,462,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824074,École de l'Odyssée (824074),1.72026572271387,1,0.967062654867258,1,339,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824075,École Clair-Soleil (824075),1.74240636666666,1,2.34239296666666,3,300,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824076,École de l'Étoile (824076),0.391991593137255,1,2.17341465686273,3,408,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824077,École La Martinière (824077),0.710493814814815,1,2.6636274074074,4,270,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824080,École Sainte-Hélène (824080),1.6680223006135,1,1.22880340490798,2,326,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824090,École du Tournesol (824090),1.81721341269841,1,1.37198865079365,2,126,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824097,École de la Ruche (824097),1.47617274298056,1,1.62775090712743,2,463,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824102,École Notre-Dame-d'Etchemin (824102),3.95963202721089,3,4.42133016326533,6,735,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824111,École Plein-Soleil (824111),2.20141237931035,1,2.86873796551724,4,290,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824115,École de la Chanterelle (824115),2.7362009883721,1,2.16614779069768,3,344,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824119,École de la Clé-du-Boisé (824119),2.58679255905512,1,2.34115350393701,3,254,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824120,"École du Chêne, de la Berge, de la Falaise (824120)",6.86513445714286,6,2.49739851428572,3,175,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824130,École de la Caravelle (824130),9.94133222996521,8,0.303440034843206,1,287,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824140,École de la Source (824140),5.6545603831418,5,2.92838076628352,4,261,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824150,École la Mennais (824150),6.92557070512822,6,5.20630365384615,7,156,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824160,École de la Clé-d'Or (824160),2.07337508928571,1,3.04239008928571,4,112,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824170,"École Étienne-Chartier, de l'Amitié (824170)",7.30020120000001,6,1.821388,2,300,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824180,École de l'Épervière (824180),4.96171861538459,4,0.97354935897435,1,390,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824190,École des Quatre-Vents (824190),3.70032876675605,2,3.25067713136729,5,373,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824191,École des Sentiers (824191),3.6654812844037,2,3.2410190825688,5,436,OUI,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824210,École de l'Îlot-des-Appalaches (824210),,,,,,NON,2025-2026
824000,Centre de services scolaire des Navigateurs (824000),824240,École de l'Envol (824240),1.70493475,1,2.2932963125,3,160,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831001,École Raymond (831001),7.84481711656442,7,3.79625561349693,5,326,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831003,École Fleur-de-vie (831003),8.14459517543858,7,4.13721976608186,6,342,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831007,École La Source (831007),6.34331447004608,5,4.26828852534562,6,434,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831008,École L'Orée-des-Bois (831008),6.97080325769852,6,2.84375627228527,4,617,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831009,École Des Cèdres (831009),5.88492142168674,5,3.32374390361445,5,415,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831010,École Coeur-Soleil (831010),5.05388921501706,4,2.92607266211605,4,293,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831012,École Pépin (831012),5.59355716911764,4,3.1661681617647,4,272,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831013,École Le Petit-Prince (831013),5.93928111842105,5,3.97398269736842,6,304,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831014,École Marc-Aurèle-Fortin (831014),5.69008156606849,5,3.57694908646003,5,613,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831016,École L'Aquarelle (831016),6.87412683673469,6,2.23332494897959,3,196,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831017,École L'Envolée (831017),3.10971286982249,2,1.66957183431953,2,338,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831018,École Le Baluchon (831018),5.70480657342657,5,4.66019426573427,6,286,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831020,École Demers (831020),4.07290070769231,3,4.38190569230769,6,325,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831021,École Villemaire (831021),3.73915306122449,2,4.50228238095238,6,147,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831023,École Du Parc (831023),3.60174786324785,2,1.95847128205128,3,234,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831025,École Des Cardinaux (831025),1.43107172680412,1,1.09788038659794,1,388,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831027,École Le Sentier (831027),8.02588447837152,7,5.44904531806615,7,393,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831028,École Charles-Bruneau (831028),3.9149952699229,2,3.48671951156812,5,389,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831030,École Les Explorateurs (831030),6.25574084717609,5,4.48914621262458,6,602,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831032,École Paul-Comtois (831032),5.878945,5,4.54861029661017,6,236,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831033,École Père-Vimont (831033),6.46844757647059,5,2.47661404705882,3,425,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831034,École Sainte-Béatrice (831034),4.48939556410259,3,3.12447084615385,4,390,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831035,École Alfred-Pellan (831035),4.64978227272726,3,3.22983098930482,4,374,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831037,École Hébert (831037),5.62493600000002,4,3.80754303448278,5,290,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831038,École Fleur-Soleil (831038),8.80794087719297,8,7.19971310776942,7,399,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831039,École L'Escale (831039),6.01039808593751,5,3.47837679687499,5,256,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831040,École Notre-Dame-du-Sourire (831040),4.35032895061727,3,4.30067586419752,6,162,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831042,École Jean-XXIII (831042),7.01021315881322,6,6.80417500872603,7,573,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831043,École L'Envol (831043),7.47260502074688,6,6.67089933609959,7,241,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831044,École du Bois-Joli (831044),6.85734756554307,6,9.6168225842697,8,267,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831045,École Val-des-Arbres (831045),5.1293201438849,4,2.14571474820144,3,278,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831049,École Des Ormeaux (831049),4.61090129455909,3,4.28264594746717,6,533,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831050,École de Val-des-Ruisseaux (831050),6.32364818853973,5,3.09612602587802,4,541,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831051,École Eurêka (831051),13.23392292,10,11.04057694,9,500,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831052,École de l'Avenir (831052),11.9667202200489,9,11.3555233740832,9,409,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831053,École J.-Jean-Joubert (831053),5.43948927272727,4,3.836702,5,165,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831054,École Saint-Julien (831054),7.85191855072465,7,6.8085152173913,7,138,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831055,École Saint-Gilles (831055),8.88458891304345,8,9.18230106280191,8,414,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831058,École Coursol (831058),10.9374686267606,9,4.84425373239437,6,284,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831062,École De l'Arc-en-ciel (831062),10.9557563703703,9,11.4120520925926,9,540,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831064,École Léon-Guilbault (831064),10.6735142940039,9,11.6312747582205,9,517,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831065,École de l'Équinoxe (831065),5.27027156862747,4,5.4540607422969,7,714,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831067,École du Boisé (831067),4.64125021917809,3,4.03970553424659,6,365,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831068,École Simon-Vanier (831068),8.73285860544217,7,15.2273278911565,10,294,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831069,École Sainte-Marguerite (831069),8.66164710344827,7,7.98184574712646,8,435,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831071,École des Perséides (831071),10.9782496721311,9,9.0532395409836,8,305,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831074,École Saint-Norbert (831074),16.9732978492935,10,14.8656462480377,10,637,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831077,École Les Quatre-Vents (831077),18.2480785471698,10,19.2796311698113,10,530,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831081,École Le Tandem (831081),12.1559035251798,9,9.51267302158276,8,417,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831082,École L'Harmonie (831082),14.8932297577855,10,11.8790353633218,9,289,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831083,École Saint-Paul (831083),17.3348484802784,10,12.3361302900232,9,862,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831084,École Pierre-Laporte (831084),6.52984565055761,5,4.50193144981413,6,269,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831085,École Jean-Lemonde (831085),6.57130848484849,6,4.04893587412587,6,429,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831086,École Paul-VI (831086),5.5673433165829,4,3.21223849246231,4,199,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831087,École Sainte-Dorothée (831087),6.40035510204081,5,4.49720353741498,6,294,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831088,École Les Trois-Soleils (831088),2.38687600660066,1,5.3568998019802,7,303,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831091,École Marcel-Vaillancourt (831091),8.40213872759857,7,11.1313575806451,9,558,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831092,École Saint-François (831092),6.15475604651162,5,3.76955285714286,5,301,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831093,École internationale des Aventuriers (831093),13.079947852349,10,10.4720779642058,8,447,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831097,École du Sommet (831097),10.2032496252927,8,6.79461309133489,7,427,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831098,École de la Cime (831098),11.4927147264771,9,15.8362582932166,10,457,OUI,2025-2026
831000,Centre de services scolaire de Laval (831000),831118,École Jean-Piaget (831118),7.76051531914894,7,5.29152893617022,7,47,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841001,École la Passerelle (841001),7.23340533333333,6,3.73351283333333,5,60,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841002,École institutionnelle de Charlemagne (841002),7.85045924242428,7,8.84247223484852,8,264,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841006,École institutionnelle Du Méandre (841006),7.39769326829267,6,3.19717834146342,4,205,OUI,2025-2026
